date,open,high,low,close,volume,factor,vwap
2018-06-05,6210.9781,6316.48,6210.9781,6316.419,6976182600.0,1.0,10.651969775131747
2018-06-06,6308.785,6331.7459,6295.9028,6320.4738,6580838300.0,1.0,10.834948178410643
2018-06-07,6334.4016,6340.6805,6268.768,6274.8838,6878681900.0,1.0,10.444108550651253
2018-06-08,6261.6834,6261.6834,6159.9855,6205.9557,7220534300.0,1.0,10.049605657298796
2018-06-11,6187.6182,6197.9427,6133.4738,6151.9383,6274401200.0,1.0,11.123519773966638
2018-06-12,6152.0225,6199.3201,6086.6,6199.1544,6426719900.0,1.0,11.332285733971384
2018-06-13,6180.9752,6180.9752,6091.4016,6092.3445,6746971300.0,1.0,10.650098991824672
2018-06-14,6069.2562,6125.3134,6040.0941,6060.1287,6396890000.0,1.0,10.496959491252781
2018-06-15,6054.8902,6069.7529,5900.1334,5928.0725,8119767200.0,1.0,9.824040695156876
2018-06-19,5821.0435,5829.5775,5463.369,5522.5286,10283066500.0,1.0,9.054682363864904
2018-06-20,5485.0552,5612.4826,5458.532,5588.27,8036770900.0,1.0,9.301809224149963
2018-06-21,5578.2393,5623.9625,5454.8293,5456.9105,8410382700.0,1.0,9.130692475623018
2018-06-22,5413.3792,5545.1507,5384.0538,5541.3742,7547507900.0,1.0,8.675714709487087
2018-06-25,5579.4363,5592.6161,5508.6399,5512.4331,7003653200.0,1.0,9.073189595110163
2018-06-26,5434.389,5563.3587,5411.4978,5558.7138,7802938500.0,1.0,8.870664273209382
2018-06-27,5557.5913,5583.63,5489.9189,5508.9152,7609946200.0,1.0,8.907455233257759
2018-06-28,5494.9532,5547.5717,5439.8709,5443.8491,6980846400.0,1.0,8.842080957403676
2018-06-29,5441.9572,5608.5358,5435.4943,5608.5358,8374165000.0,1.0,9.212261228671753
2018-07-02,5601.7357,5625.5035,5495.0945,5538.0924,8844532000.0,1.0,9.036054989003375
2018-07-03,5531.5814,5602.0633,5450.2132,5601.5906,8542994300.0,1.0,9.646262604201901
2018-07-04,5574.1792,5580.1714,5478.6567,5500.6654,7875357800.0,1.0,9.258402967799126
2018-07-05,5484.0724,5507.8063,5352.6601,5352.6601,7806265400.0,1.0,8.981691998455497
2018-07-06,5345.881,5442.077,5251.5017,5374.5801,8691298100.0,1.0,8.986470651029677
2018-07-09,5378.8101,5487.7964,5378.8101,5487.5489,7782370600.0,1.0,9.532490469163728
2018-07-10,5487.344,5525.0279,5474.1406,5524.8023,7568918700.0,1.0,9.56996762575875
2018-07-11,5441.2392,5442.0128,5317.6999,5396.312,8338513600.0,1.0,9.346536902212405
2018-07-12,5385.8121,5552.7169,5385.8121,5541.3602,9483435700.0,1.0,9.467612085670597
2018-07-13,5539.1358,5570.5243,5533.6514,5561.6853,8459706700.0,1.0,9.751889858309154
2018-07-16,5552.2159,5573.8804,5533.1282,5566.9595,7431843900.0,1.0,9.771554521213773
2018-07-17,5557.9126,5575.791,5507.1506,5575.474,7586102000.0,1.0,9.457952126269856
2018-07-18,5573.0185,5612.9019,5544.5186,5544.5186,8505172600.0,1.0,9.491287366114122
2018-07-19,5533.1186,5559.6649,5460.4676,5480.7672,7487730600.0,1.0,9.47414781896667
2018-07-20,5469.7921,5552.1636,5438.0728,5541.2117,7658396000.0,1.0,9.470469086085389
2018-07-23,5509.2351,5582.4101,5493.7699,5582.307,9431912700.0,1.0,9.635231058913426
2018-07-24,5578.716,5674.3077,5572.9839,5672.2217,11969016400.0,1.0,8.786565801513982
2018-07-25,5669.9934,5702.279,5662.8518,5685.5862,10923397700.0,1.0,9.141260380916096
2018-07-26,5681.0696,5695.2334,5649.3876,5663.1777,11568448900.0,1.0,8.305413413201833
2018-07-27,5655.3108,5669.0098,5617.9061,5630.2272,10276141000.0,1.0,7.989578110304247
2018-07-30,5618.9012,5634.4458,5523.8487,5549.0373,9367935400.0,1.0,8.522453957998046
2018-07-31,5536.7087,5562.5532,5513.9922,5542.5434,7212396000.0,1.0,8.757678173522363
2018-08-01,5553.759,5578.327,5456.2054,5456.2054,8426811600.0,1.0,8.699261151275769
2018-08-02,5431.1274,5431.1274,5207.4776,5325.8014,10325061600.0,1.0,8.389440823093976
2018-08-03,5313.0458,5335.5999,5255.6309,5255.6309,7887993300.0,1.0,8.58581169725385
2018-08-06,5234.6658,5264.8581,5113.3358,5144.6419,7911212600.0,1.0,8.363576078842831
2018-08-07,5149.3696,5279.8564,5108.261,5279.6417,8577729600.0,1.0,8.291268119946333
