date,open,high,low,close,volume,factor,vwap
2025-02-12,3806.9392,3851.3844,3802.7853,3851.3844,63982852400.0,1.0,10.253044621999377
2025-02-13,3852.5333,3853.878,3805.7274,3809.214,68901324200.0,1.0,10.229591818207755
2025-02-14,3803.5578,3828.6805,3793.9536,3816.9795,66120700700.0,1.0,10.30752591222918
2025-02-17,3829.1634,3881.5074,3826.3371,3877.5137,71930872500.0,1.0,10.475518850407383
2025-02-18,3872.9658,3877.0012,3764.0835,3775.962,69904496000.0,1.0,10.170552745276927
2025-02-19,3773.6369,3866.5697,3770.58,3866.5697,61104787600.0,1.0,10.955469453264248
2025-02-20,3867.5574,3918.6045,3862.291,3914.1011,65676186900.0,1.0,11.140287518732304
2025-02-21,3915.7365,3944.3718,3879.3715,3943.0175,72705413000.0,1.0,11.27037949155175
2025-02-24,3940.6614,3979.156,3922.8705,3959.0541,71792040200.0,1.0,10.92982279670609
2025-02-25,3912.4292,3980.6918,3900.9279,3946.5098,67529344700.0,1.0,10.943530593744974
2025-02-26,3956.5119,4008.4524,3956.5119,4006.0027,70159560200.0,1.0,11.211270362267749
2025-02-27,4008.1297,4023.6529,3940.3304,4009.0402,74489105400.0,1.0,10.92801354679714
2025-02-28,3994.7022,3994.7022,3876.7964,3882.9459,72650096300.0,1.0,10.623275319732784
2025-03-03,3892.0845,3962.5393,3878.1089,3916.0589,58347907300.0,1.0,10.058284748457465
2025-03-04,3890.6673,3979.2977,3886.4366,3979.1556,52135058600.0,1.0,10.434698162974733
2025-03-05,3976.6706,3992.1241,3929.3624,3992.002,55842903900.0,1.0,10.519398094911752
2025-03-06,4003.7308,4062.1274,4000.6341,4054.4131,64150823400.0,1.0,10.922504124865215
2025-03-07,4043.7144,4083.439,4015.0242,4039.2682,63869359200.0,1.0,10.903256464799478
2025-03-10,4046.7604,4077.6146,4039.8947,4075.5818,54752359100.0,1.0,10.814322407890549
2025-03-11,4025.7006,4095.0363,4019.8817,4095.0363,54306533700.0,1.0,10.61933456452589
2025-03-12,4111.044,4143.1013,4104.6922,4121.2162,63516954500.0,1.0,10.783704583946953
2025-03-13,4115.3383,4125.353,4026.6732,4079.1441,63155785300.0,1.0,10.551178661379103
2025-03-14,4078.323,4153.5033,4052.1012,4153.3745,64409428700.0,1.0,10.450747663594786
2025-03-17,4165.161,4195.6028,4156.9074,4187.8797,62335542300.0,1.0,10.441455978157103
2025-03-18,4195.3725,4215.2421,4183.0512,4215.0869,58667977100.0,1.0,10.960410356470259
2025-03-19,4200.6559,4207.3221,4160.3492,4178.9626,58560571700.0,1.0,10.888607086463946
2025-03-20,4173.2304,4213.091,4162.3314,4171.5323,60472668000.0,1.0,10.610350659574008
2025-03-21,4156.6077,4162.2438,4083.1477,4097.7786,66852658300.0,1.0,10.039942640545679
2025-03-24,4092.747,4097.9698,3932.5004,4020.8001,68866138000.0,1.0,9.48139964230316
2025-03-25,4011.9749,4043.4685,3979.9101,4017.4595,56862793800.0,1.0,9.77669538460138
2025-03-26,4003.5884,4079.2399,4000.2095,4065.339,54410939500.0,1.0,9.744078793199298
2025-03-27,4052.4178,4074.0597,3996.5069,4040.1634,54768677200.0,1.0,9.803089052879297
2025-03-28,4030.6032,4044.2445,3970.2308,3970.2308,52855492000.0,1.0,9.622507975140975
